19170101/1200 -9999.000000
19170102/1200 -9999.000000
19170103/1200 -9999.000000
19170104/1200 -9999.000000
19170105/1200 -9999.000000
19170106/1200 -9999.000000
19170107/1200 -9999.000000
19170108/1200 -9999.000000
19170109/1200 -9999.000000
19170110/1200 -9999.000000
19170111/1200 -9999.000000
19170112/1200 -9999.000000
19170113/1200 -9999.000000
19170114/1200 -9999.000000
19170115/1200 -9999.000000
19170116/1200 -9999.000000
19170117/1200 -9999.000000
19170118/1200 -9999.000000
19170119/1200 -9999.000000
19170120/1200 -9999.000000
19170121/1200 -9999.000000
19170122/1200 -9999.000000
19170123/1200 -9999.000000
19170124/1200 -9999.000000
19170125/1200 -9999.000000
19170126/1200 -9999.000000
19170127/1200 -9999.000000
19170128/1200 -9999.000000
19170129/1200 -9999.000000
19170130/1200 -9999.000000
19170131/1200 -9999.000000
19170201/1200 -9999.000000
19170202/1200 -9999.000000
19170203/1200 -9999.000000
19170204/1200 -9999.000000
19170205/1200 -9999.000000
19170206/1200 -9999.000000
19170207/1200 -9999.000000
19170208/1200 -9999.000000
19170209/1200 -9999.000000
19170210/1200 -9999.000000
19170211/1200 -9999.000000
19170212/1200 -9999.000000
19170213/1200 -9999.000000
19170214/1200 -9999.000000
19170215/1200 -9999.000000
19170216/1200 -9999.000000
19170217/1200 -9999.000000
19170218/1200 -9999.000000
19170219/1200 -9999.000000
19170220/1200 -9999.000000
19170221/1200 -9999.000000
19170222/1200 -9999.000000
19170223/1200 -9999.000000
19170224/1200 -9999.000000
19170225/1200 -9999.000000
19170226/1200 -9999.000000
19170227/1200 -9999.000000
19170228/1200 -9999.000000
19170301/1200 -9999.000000
19170302/1200 -9999.000000
19170303/1200 -9999.000000
19170304/1200 -9999.000000
19170305/1200 -9999.000000
19170306/1200 -9999.000000
19170307/1200 -9999.000000
19170308/1200 -9999.000000
19170309/1200 -9999.000000
19170310/1200 -9999.000000
19170311/1200 -9999.000000
19170312/1200 -9999.000000
19170313/1200 -9999.000000
19170314/1200 -9999.000000
19170315/1200 -9999.000000
19170316/1200 -9999.000000
19170317/1200 -9999.000000
19170318/1200 -9999.000000
19170319/1200 -9999.000000
19170320/1200 -9999.000000
19170321/1200 -9999.000000
19170322/1200 -9999.000000
19170323/1200 -9999.000000
19170324/1200 -9999.000000
19170325/1200 -9999.000000
19170326/1200 -9999.000000
19170327/1200 2.247069
19170328/1200 2.247069
19170329/1200 2.247069
19170330/1200 2.247069
19170331/1200 2.247069
19170401/1200 2.247069
19170402/1200 2.247069
19170403/1200 2.247069
19170404/1200 2.247069
19170405/1200 2.247069
19170406/1200 2.247069
19170407/1200 2.247069
19170408/1200 2.247069
19170409/1200 2.247069
19170410/1200 2.247069
19170411/1200 2.247069
19170412/1200 2.247069
19170413/1200 2.247069
19170414/1200 2.247069
19170415/1200 2.247069
19170416/1200 2.247069
19170417/1200 2.247069
19170418/1200 2.247069
19170419/1200 2.247069
19170420/1200 2.247069
